city,lat,lon
Dehui,44.535,125.703
Pietermaritzburg,-29.6167,30.3833
Durban,-29.8833,31.05
Saratov,51.53,46.035
Bhubaneshwar,20.27,85.84
Yushu,44.826,126.55
João Pessoa,-7.12,-34.88
Samarinda,-0.5,117.1378
Omaha,41.2627,-96.0529
Qingping,34.539,113.391
Rongjiawan,29.15,113.1024
Weichanglu,37.1792,119.9333
Sakai,34.5733,135.4831
Eskişehir,39.7767,30.5206
Renqiu,38.686,116.084
Wutong,30.6333,120.5333
Barcelona,10.1403,-64.6833
Wu’an,36.697,114.204
São Bernardo do Campo,-23.6939,-46.565
McAllen,26.2252,-98.2467
Narela,28.85,77.1
Bhayandar,19.29,72.85
Culiacán,24.8069,-107.3939
N’Djamena,12.1053,15.0447
Xiashi,30.5333,120.6833
Cúcuta,7.8942,-72.5039
Danyang,32,119.586
Dongyang,29.2667,120.2167
Kraków,50.0614,19.9372
Oran,35.6969,-0.6331
Pasig City,14.5605,121.0765
Thessaloníki,40.6403,22.9356
Blantyre,-15.7861,35.0058
Palermo,2.8917,-75.4375
Qamdo,31.143,97.17
Karīmnagar,18.4386,79.1288
Libreville,0.3901,9.4544
Hejian,38.4466,116.0995
Seyhan,36.9831,35.3328
Laiyang,36.9758,120.7136
Querétaro,20.5875,-100.3928
Wuxi,26.58,111.841
Yiyang,26.4221,112.3999
Niigata,37.9161,139.0364
Vinh,18.6667,105.6667
Puxi,35.2125,114.735
Hempstead,40.6629,-73.6089
Hamamatsu,34.7108,137.7275
Zijinglu,34.7667,112.9667
Kumila,35.25,73.5
Xingyi,25.092,104.8955
Xingcheng,24.1347,115.73
Birmingham,33.5279,-86.7971
Ailan Mubage,43.908,81.2777
Lubango,-14.9167,13.5
Frankfurt,50.1106,8.6822
Homs,34.7319,36.7181
Bilbao,43.2569,-2.9236
San Luis Potosí,22.1511,-100.9761
Bucheon,37.5,126.7833
Fuyang,30.0553,119.95
Korla,41.7259,86.1746
Khŭjand,40.2833,69.6333
Hamhŭng,39.9167,127.5333
Erzurum,39.9086,41.2769
Albuquerque,35.1054,-106.6465
Zagreb,45.8131,15.9772
Al ‘Ayn,24.2075,55.7447
Dodoma,-6.1731,35.7419
Pikine,14.744,-17.4021
Patiāla,30.34,76.38
Bahawalpur,29.3956,71.6836
Qingnian,36.8494,115.7061
Sanhe,40.0167,117.0833
Kaduna,10.5167,7.4333
Winnipeg,49.8844,-97.1464
Baardheere,2.3447,42.2764
Shīshgarh,28.72,79.32
Leping,28.978,117.152
Colombo,6.9167,79.8333
Nerima,35.7356,139.6517
Natal,-5.795,-35.2089
Lichuan,30.291,108.9364
Pendik,40.8747,29.235
Gdańsk,54.3475,18.6453
Licheng,31.4306,119.4788
Santo André,-23.6533,-46.528
Andijon,40.7833,72.3333
Gaalkacyo,6.7697,47.4308
Ōta-ku,35.5614,139.7161
Thiruvananthapuram,8.5241,76.9366
Nampula,-15.1167,39.2667
Zhuanghe,39.681,122.967
Kyaukse,21.6131,96.1303
Tulsa,36.1283,-95.9042
Chengguan,35.4623,113.8054
Bağcılar,41.0344,28.8564
Bouaké,7.6833,-5.0331
Cabinda,-5.56,12.19
Kumamoto,32.8031,130.7078
Kermān,30.2625,57.0575
Lingbao Chengguanzhen,34.5176,110.8942
Orūmīyeh,37.5439,45.0647
Quebec City,46.8139,-71.2081
Taihe,30.871,105.388
Yanggok,37.6333,127.2167
Zhongba,31.771,104.755
Osogbo,7.7667,4.5667
Sizhan,38.9846,106.3828
Suohe,34.7833,113.35
Xiangxiang,27.7186,112.5502
Hamilton,43.2567,-79.8692
Songyang,34.4553,113.0253
Cagayan de Oro,8.48,124.65
Qian’an,39.999,118.701
Shuangqiao,35.067,112.602
Chaohucun,31.6244,117.8902
Manama,26.2233,50.5875
Zouping,36.863,117.743
Charleston,32.8168,-79.9687
Uvira,-3.4,29.15
Durgāpur,23.55,87.32
An Najaf,32.029,44.3396
Fresno,36.783,-119.7939
Cencheng,22.9167,111
Umraniye,41.0311,29.1081
Sorocaba,-23.5019,-47.4578
Guli,28.9,120.0333
Sagamihara,35.5667,139.3667
Laixi,36.8667,120.5333
Okayama,34.65,133.9167
Concepción,-36.8282,-73.0514
San Pedro Sula,15.5062,-88.0249
Mississauga,43.6,-79.65
Changsha,22.3773,112.6982
Lviv,49.8425,24.0322
Shihezi,44.3054,86.0804
Valenzuela,14.7,120.98
Huambo,-12.7767,15.7347
Xichang,27.8944,102.2644
Guangshui,31.617,113.826
Zaporizhzhia,47.85,35.1175
Bhiwandi,19.2967,73.0631
Gaoyou,32.845,119.508
Chengxiang,31.564,121.174
Bhīlwāra,25.35,74.63
Oslo,59.9133,10.7389
George Town,5.4136,100.3294
Bristol,51.4536,-2.5975
Zunhua,40.189,117.966
Sahāranpur,29.9639,77.5458
Yenimahalle,39.9719,32.8119
Warangal,17.9689,79.5941
Nampo,38.7356,125.4089
Dasmariñas,14.33,120.94
Shiliguri,26.71,88.43
Boosaaso,11.28,49.18
Parachinar,33.9,70.1
Latakia,35.54,35.78
Tongchuan,34.897,108.945
Xindi,29.827,113.476
Edogawa,35.7,139.8833
General Santos,6.12,125.17
Ḩamāh,35.1503,36.73
Rochester,43.168,-77.6162
Bauchi,10.5,10
Salem,11.65,78.15
Sinnūris,29.4072,30.8667
Cocody,5.3351,-4.0039
Lokoja,7.8019,6.7442
Guadalupe,25.6775,-100.2597
Selçuklu,37.8814,32.4922
Karbalā’,32.6167,44.0333
Borvāyeh-ye Al Bū ‘Azīz,31.6283,48.6147
City of Parañaque,14.5008,120.9915
Taihecun,45.771,131.003
Mamak,39.9422,32.9231
Jianshe,34.2137,113.7629
Zaragoza,41.65,-0.8833
Shishi,24.7167,118.7
Shizuoka,34.9756,138.3828
Agege,6.6219,3.3258
Mar del Plata,-38,-57.55
Adachi,35.7833,139.8
Pontianak,-0.0206,109.3414
Rasht,37.2744,49.5889
Xigazê,29.25,88.8833
Cotonou,6.3667,2.4333
Tasikmalaya,-7.3161,108.1975
Kochi,9.9312,76.2673
Soledad,10.9167,-74.75
Shanhu,29.6,120.8167
Gothenburg,57.7075,11.9675
Acapulco de Juárez,16.8636,-99.8825
Gorakhpur,26.7637,83.4039
Bahār,34.9078,48.4394
Wrocław,51.11,17.0325
Murcia,37.9861,-1.1303
Pinghu,30.7,121.0167
Guankou,30.988,103.647
Łódź,51.7769,19.4547
Yatou,37.1653,122.4867
Denpasar,-8.6717,115.2339
Guntūr,16.3008,80.4428
Tolyatti,53.5089,49.4222
Dayton,39.7805,-84.2003
Ch’ŏngjin,41.7833,129.7667
Zhaodong,46.051,125.962
Puyang Chengguanzhen,35.7004,114.98
Bulawayo,-20.17,28.58
Aracaju,-10.9111,-37.0717
Bacoor,14.4624,120.9645
Rotterdam,51.92,4.48
Tlaquepaque,20.6167,-103.3167
Villavicencio,4.15,-73.6333
Campo Grande,-20.4686,-54.6222
Jingcheng,32.009,120.263
Makhachkala,42.9825,47.505
Banjarmasin,-3.32,114.5925
Kitwe,-12.8167,28.2
Catia La Mar,10.6,-67.0333
Nneyi-Umuleri,6.3333,6.8333
Al Hufūf,25.3608,49.5997
Dali,25.6811,100.3003
Jalingo,8.9,11.3667
Sargodha,32.0836,72.6711
Karaikandi,24.8309,92.6143
Ch’ŏnan,36.81,127.1475
Brampton,43.6833,-79.7667
Cape Coral,26.6443,-81.9957
Haldwāni,29.22,79.52
Abomey-Calavi,6.4486,2.3556
Yıldırım,40.11,29.0821
Dhūlia,20.8997,74.7697
Zhongshu,27.7919,106.4013
Durango,24.025,-104.6675
Songzi,30.174,111.757
Tondo,14.617,120.967
Dayrūţ,27.5564,30.8106
Tlalnepantla,19.5367,-99.1947
Xiping,25.6005,103.8166
Osasco,-23.5328,-46.7919
Huế,16.4619,107.5955
San Jose del Monte,14.8139,121.0453
Denizli,37.7833,29.0964
Maturín,9.75,-63.183
Honchō,35.6946,139.9826
Wuxue,29.844,115.561
Bhāvnagar,21.76,72.15
Jinghong,22.009,100.797
Wugang,26.7266,110.6319
Sha Tin,22.3802,114.1898
Provo,40.2457,-111.6457
Chisinau,47.0228,28.8353
Petaling Jaya,3.0833,101.65
Colorado Springs,38.8674,-104.7605
Tallinn,59.4372,24.7453
Noida,28.57,77.32
Las Palmas,28.1258,-15.4353
Mission Viejo,33.6096,-117.6551
Bhāngar,22.58,88.42
Allentown,40.5961,-75.4756
Benghazi,32.1167,20.0667
Chuxiong,25.033,101.5459
Düsseldorf,51.2256,6.7767
Palermo,38.1157,13.3613
Baton Rouge,30.442,-91.1311
Makati City,14.5567,121.0214
Ndola,-12.9689,28.6325
Ţūkh,30.3549,31.2011
Glasgow,55.8611,-4.25
Bazal’tove,50.6765,26.16
Al Qaţīf,26.5196,50.0115
Bhilai,21.21,81.38
Mangalore,12.8717,74.8425
Kaihua,23.387,104.233
Irkutsk,52.2892,104.28
Ogden,41.2279,-111.9682
Meilan,19.999,110.403
Ansan,37.3167,126.8333
Barnaul,53.3486,83.7764
Bazhou,39.1333,116.3833
Turpan,42.9512,89.1895
Jos,9.9167,8.8903
Langzhong,31.558,106.005
Qufu,35.5819,116.9862
Al Manşūrah,31.05,31.3833
Tengyue,25.0167,98.4833
Leipzig,51.34,12.375
Ḩalwān,29.8493,31.3327
Tân An,10.905,106.6994
Port-Bouët,5.2568,-3.963
Izhevsk,56.8333,53.1833
Knoxville,35.9692,-83.9496
Jurong,31.946,119.164
Arusha,-3.3667,36.6833
Bihtā,25.5619,84.87
Yuhuan,28.1277,121.2288
Khabarovsk,48.4833,135.0833
Etimesgut,39.9458,32.6694
Changping,40.2248,116.1944
Chimalhuacán,19.4131,-98.9839
Kandahār,31.62,65.7158
Oujda-Angad,34.6867,-1.9114
Ruiming,25.886,116.027
Serang,-6.12,106.1503
Ulyanovsk,54.3167,48.3667
Shenzhou,38.002,115.56
Jambi,-1.59,103.61
Hasanpur,28.72,78.28
Grand Rapids,42.9619,-85.6562
Yukarıkaraman,36.9167,30.6833
Kuantan,3.83,103.32
Gold Coast,-28.0167,153.4
Kawaguchi,35.8077,139.7241
Dashiqiao,40.6167,122.5167
Las Piñas City,14.45,120.98
Cuttack,20.5236,85.7881
San Miguel de Tucumán,-26.8167,-65.2167
Ar Rayyān,25.25,51.4
Riga,56.9475,24.1069
Columbia,34.0378,-80.9036
Salīmpur,26.3,83.9167
Malanje,-9.5333,16.35
Kryvyi Rih,47.91,33.39
Djibouti,11.5944,43.1481
Zhuozhou,39.485,115.974
Tianchang,32.6811,119.0137
Albany,42.6664,-73.7987
Bacolod,10.6765,122.9509
Garoua,9.3,13.4
Bamenda,5.9614,10.1517
Bafoussam,5.4667,10.4167
Haifa,32.8192,34.9992
Raurkela,22.2492,84.8828
Tunis,36.8064,10.1817
Tumkūr,13.34,77.1
Balikpapan,-1.2768,116.8277
Somolu,6.5408,3.3872
Şanlıurfa,37.1583,38.7917
Dortmund,51.5139,7.4653
Al Mukallā,14.5333,49.1333
Xinji,37.943,115.218
Melikgazi,38.7167,35.5
Kagoshima,31.5969,130.5572
Wenchang,31.0358,116.9367
Sihui,23.3265,112.7338
Irapuato,20.6667,-101.35
Dublin,53.3497,-6.2603
Al Maḩallah al Kubrá,30.9667,31.1667
Sialkot City,32.4925,74.5311
Vladivostok,43.115,131.8853
Luocheng,30.99,104.25
Pereira,4.8143,-75.6946
Gaza,31.5069,34.456
Reynosa,26.0922,-98.2778
Zāhedān,29.5025,60.8558
Essen,51.4508,7.0131
Cimahi,-6.8712,107.5548
Wenlan,23.3961,103.3649
Itabashi,35.7667,139.6833
Shah Alam,3.0667,101.55
Suginami-ku,35.6994,139.6364
Jaboatão dos Guararapes,-8.1128,-35.015
Vilnius,54.6872,25.28
Kingston,17.9714,-76.7931
Al Mafraq,32.3399,36.2052
Aţ Ţā’if,21.2667,40.4167
Port Sudan,19.6158,37.2164
Nha Trang,12.245,109.1917
Tuxtla,16.7528,-93.1167
Bakersfield,35.3529,-119.0359
Dehra Dūn,30.345,78.029
Bremen,53.0758,8.8072
Fu’an,27.1,119.6333
Mymensingh,24.7504,90.38
Hachiōji,35.6664,139.316
Iloilo,10.72,122.57
Puente Alto,-33.6167,-70.5667
Botou,38.0833,116.5833
Rabat,34.0209,-6.8416
Sincan,39.9594,32.5767
Kabinda,-6.13,24.48
Kottayam,9.5916,76.5222
Kahramanmaraş,37.5833,36.9333
Shibīn al Qanāţir,30.3127,31.3202
Tonalá,20.6167,-103.2333
Abū Ḩummuş,31.0931,30.3142
Irbid,32.55,35.85
Jin’e,29.3394,105.2875
Macau,22.2006,113.5461
Xinxing,39.8667,124.15
Surrey,49.19,-122.8489
Yaroslavl,57.6167,39.85
Qionghu,28.945,112.598
Dresden,51.05,13.74
Xinmin,41.997,122.823
New Haven,41.3113,-72.9246
Antwerp,51.2178,4.4003
Kuiju,36.8667,119.4
Āsansol,23.68,86.99
Bokaro Steel City,23.67,86.15
Jieshou,33.257,115.3746
Bello,6.3333,-75.5667
Kolhāpur,16.6917,74.2333
Wencheng,19.617,110.7551
Miluo Chengguanzhen,28.761,113.16
Lanxi,29.208,119.458
Zhenzhou,32.2723,119.1848
Des Moines,41.5725,-93.6105
Nava Raipur,21.161,81.787
Gaizhou,40.4,122.35
Leling,37.73,117.232
Genoa,44.4072,8.934
Ensenada,31.8578,-116.6058
Herāt,34.3419,62.2031
Uyo,5.0333,7.9275
Hamadān,34.8064,48.5161
Chiclayo,-6.763,-79.8366
Surakarta,-7.5667,110.8167
Ajmer,26.4499,74.6399
Braunschweig,52.2667,10.5167
Nānded,19.15,77.3
Wuhai,39.655,106.794
Palma,39.5667,2.65
Rustenburg,-25.6667,27.2428
Amrāvati,20.9258,77.7647
Lisbon,38.7122,-9.134
Yanji,42.9,129.5
The Hague,52.08,4.31
Hannover,52.3667,9.7167
Sevastopol,44.605,33.5225
Palm Bay,27.9631,-80.6593
Manchester,53.479,-2.2452
Nellore,14.4431,79.9861
Poznań,52.4083,16.9336
Ibagué,4.4333,-75.2333
Wancheng,18.8,110.4
Tomsk,56.5,84.9667
Sungai Petani,5.6497,100.4793
Xinshi,31.1333,113.1167
Kemerovo,55.3667,86.0667
Naberezhnyye Chelny,55.6833,52.3167
Valledupar,10.4833,-73.25
Muntinlupa City,14.38,121.05
K’ebrī Beyah,9.0833,43.0833
Luofeng,37.359,120.396
Ghulja,43.9,81.35
Ixtapaluca,19.3186,-98.8822
Fuding,27.2,120.2
Heroica Matamoros,25.8797,-97.5042
Mbeya,-8.9,33.45
An Nāşirīyah,31.0439,46.2575
Al Ḩillah,32.4833,44.4333
Lingyuan,41.25,119.4
Juiz de Fora,-21.7642,-43.3503
Guixi,28.2925,117.2454
City of Calamba,14.22,121.17
São José dos Campos,-23.1789,-45.8869
Akron,41.0798,-81.5219
El Geneina,13.45,22.44
Contagem,-19.9319,-44.0539
Santa Cruz,28.4667,-16.25
Agadir,30.4214,-9.5831
Orenburg,51.7833,55.1
Nilüfer,40.2833,28.95
Leeds,53.7975,-1.5436
Kassala,15.45,36.4
Aksu,41.185,80.2904
Salta,-24.7833,-65.4167
Dispur,26.1397,91.7925
Gulbarga,17.329,76.825
Nansana,0.3639,32.5286
Kimhae,35.2342,128.8811
Novokuznetsk,53.7667,87.1333
Beira,-19.8333,34.85
Balashikha,55.8167,37.9667
Yazd,31.8822,54.3397
Ardabīl,38.2517,48.2975
Touba,14.8667,-15.8833
Bīkaner,28.0167,73.3119
Gaobeidian,39.327,115.874
Mixco,14.6331,-90.6064
Himeji,34.8167,134.6833
Bandar ‘Abbās,27.1961,56.2878
Nuremberg,49.4539,11.0775
Concord,37.9722,-122.0016
Van,38.4942,43.38
Port Said,31.2625,32.3061
Kōtō-ku,35.6667,139.8167
Ciudad Apodaca,25.7817,-100.1886
Kitchener,43.4186,-80.4728
Agartala,23.8314,91.2869
Soacha,4.5872,-74.2214
Buca,38.35,27.1667
Maipú,-33.5167,-70.7667
Arāk,34.0914,49.6933
Lyon,45.76,4.84
Tultitlán de Mariano Escobedo,19.645,-99.1694
Ryazan,54.63,39.7425
Meknès,33.895,-5.5547
Luanzhou,39.741,118.704
Al Fayyūm,29.3,30.8333
Utsunomiya,36.555,139.8825
Sheffield,53.3808,-1.4703
Chānda,19.95,79.297
Suez,29.9667,32.5333
Heshan,22.7667,112.95
Loni,28.75,77.28
Jiaji,19.2431,110.4642
Qaraghandy,49.8028,73.1056
Santa Marta,11.2419,-74.2053
Ujjain,23.17,75.79
Abū Ţisht,26.1204,32.0954
Samarkand,39.6547,66.9758
Liverpool,53.4072,-2.9917
Macapá,0.033,-51.05
Benguela,-12.55,13.4167
Cuito,-12.3833,16.9333
Al Fashn,28.8231,30.899
Toulouse,43.6045,1.444
Al ‘Amārah,31.8333,47.15
Carrefour,18.5333,-72.4
Campos,-21.7523,-41.3304
Cadaado,6.1393,46.6241
Meihekou,42.5407,125.7107
Kenitra,34.25,-6.5833
Newcastle,-27.7464,29.9328
Mesa,33.4015,-111.7178
Jhānsi,25.4486,78.5696
Matsuyama,33.8333,132.7667
Ulhāsnagar,19.22,73.15
Ribeirão Prêto,-21.1776,-47.8101
Pohang,36.0322,129.365
Duisburg,51.4347,6.7625
Jammu,32.73,74.87
Ile-Ife,7.4833,4.5592
Wichita,37.6895,-97.3443
Mazatlán,23.2167,-106.4167
Uberlândia,-18.9189,-48.2769
Homyel’,52.4453,30.9842
Farāh,32.3436,62.1194
Belas,-8.9983,13.265
Talatona,-8.9167,13.1833
Nenjiang,49.11,125.13
Tuticorin,8.8056,78.145
Asaba,6.1833,6.7333
El Fasher,13.63,25.35
Sukkur,27.7061,68.8483
K’ebrī Dehar,6.7333,44.2667
Harrisburg,40.2752,-76.8843
Taozhou,30.8956,119.411
Anlu,31.2667,113.6667
Lapu-Lapu City,10.3127,123.9488
Matsudo,35.7876,139.9032
Johor Bahru,1.482,103.7281
Purnea,25.778,87.476
Imus,14.4297,120.9367
Niterói,-22.8833,-43.1036
Lipetsk,52.6167,39.6
Cheboksary,56.15,47.2333
Staten Island,40.5834,-74.1496
Likasi,-10.9833,26.7333
Xiangyang,34.2995,108.4905
Jiangshan,28.7361,118.625
Duyun,26.2594,107.5186
Pindi Bhattian,31.8958,73.2761
Nyala,12.05,24.8833
Ichikawa,35.7219,139.9311
Villa Nueva,14.5269,-90.5875
Kumul,42.8193,93.5151
Toledo,41.6638,-83.5827
Bissau,11.85,-15.5667
Accra,5.5461,-0.2067
Kota Bharu,6.12,102.23
Higashi-ōsaka,34.6794,135.6008
Larkana,27.5583,68.2111
Xingcheng,40.6167,120.7333
‘Ajmān,25.4136,55.4456
Ciudad López Mateos,19.55,-99.2833
Kaliningrad,54.7003,20.4531
Yueqing,28.12,120.96
Penza,53.2,45
Belgaum,15.85,74.5
Edinburgh,55.95,-3.1833
Yucheng,36.934,116.638
Brookhaven,40.832,-72.9517
Worcester,42.2705,-71.8079
Nishinomiya-hama,34.7376,135.3416
Karamay,45.5799,84.8892
Kawachichō,34.6794,135.6008
Zhangshu,28.0546,115.5462
Mingguang,32.7833,117.9667
Malatya,38.3486,38.3194
Garoowe,8.4,48.4833
Vellore,12.9165,79.1325
Huanghua,38.372,117.33
Encheng,22.1833,112.3
Lianran,24.919,102.478
Kartal,40.8872,29.19
Cuiabá,-15.5958,-56.0969
Akhmīm,26.5667,31.75
Az Zarqā’,32.0833,36.1
Mālegaon,20.55,74.55
Feira de Santana,-12.2669,-38.9669
Hailun,47.4667,126.9667
Valletta,35.8983,14.5125
Kolwezi,-10.7167,25.4667
Jāmnagar,22.47,70.07
Sylhet,24.9,91.8667
Ananindeua,-1.3658,-48.3719
Berbera,10.4396,45.0143
Chiniot,31.7194,72.9842
Asunción,-25.2945,-57.6435
Chengjiao,35.3984,114.0649
Bārdoli,21.12,73.12
Bratislava,48.1447,17.1128
Kurashiki,34.585,133.7722
Ōita,33.2333,131.6067
Al Jubayl,27.0046,49.646
Worthing,50.8147,-0.3714
Gaya,24.75,85.01
Port St. Lucie,27.2796,-80.3884
Xiulin,29.7209,112.4254
Shekhupura,31.7111,73.9878
Piura,-5.2,-80.6333
Vila Velha,-20.3364,-40.2936
Ar Ruşayfah,32.0178,36.0464
Kirov,58.6,49.6833
Morogoro,-6.8242,37.6633
San Juan,-31.5342,-68.5261
Mykolaiv,46.975,31.995
Yicheng,31.721,112.257
Fengcheng,40.45,124.0667
Mazār-e Sharīf,36.7,67.1167
Xiaoyi,36.0833,111.5167
Ba‘qūbah,33.7447,44.6436
Katlehong,-26.3333,28.15
Tel Aviv-Yafo,32.08,34.78
Jiangshandicun,28.7412,118.6225
Little Rock,34.7256,-92.3577
Qingzhen,26.5704,106.4687
Buraydah,26.3664,43.9628
Kupang,-10.1702,123.6077
Tula,54.2,37.6167
Ambattūr,13.1143,80.1548
Nakhon Ratchasima,14.9806,102.1
Tân Uyên,11.0508,106.7636
Astrakhan,46.35,48.035
Longjiang,27.5819,120.5489
Leicester,52.6361,-1.1331
Rushan,36.87,121.505
Shangzhi,45.207,127.965
Angeles City,15.1472,120.5847
Kuqa,41.7156,82.9322
Kanazawa,36.5611,136.6564
Manado Light,1.4858,124.8347
Manado,1.4931,124.8413
Kaiyuan,42.546,124.038
Cranbourne,-38.0996,145.2834
Jalgaon,21.004,75.568
Madison,43.0822,-89.393
Chhatarpur,24.55,79.3527
Fukuyama,34.4858,133.3622
Juba,4.83,31.58
Lanús,-34.7,-58.4
Spokane,47.6671,-117.433
Ta‘izz,13.5789,44.0219
Long Beach,33.7977,-118.167
Kikwit,-5.0386,18.8181
Pyeongtaek,36.9922,127.1128
Kurnool,15.83,78.05
Marikina City,14.65,121.1
Kâğıthane,41.0719,28.9664
Amagasaki,34.7333,135.4
Melaka,2.2064,102.2465
Denton,33.2175,-97.1418
Ciudad General Escobedo,25.7933,-100.1583
Reno,39.5497,-119.8483
Manizales,5.0675,-75.51
Bornova,38.4697,27.2211
Puerto La Cruz,10.2,-64.6333
Kahama,-3.8375,32.6
Hsinchu,24.8167,120.9833
Gaoping,35.798,112.924
Batman,37.887,41.132
Demiryol,37.887,41.132
Erköklü,37.887,41.132
Avcılar,40.9792,28.7214
Kota Kinabalu,5.98,116.11
Katsushika-ku,35.7333,139.85
Udaipur,24.58,73.68
Mogi das Cruzes,-23.5228,-46.1931
Stavropol,45.05,41.9833
General Trias,14.38,120.88
Warder,6.9667,45.35
Sirājganj,24.45,89.7167
Wāpi,20.372,72.917
Bắc Giang,21.2667,106.2
Boise,43.6005,-116.2308
Zürich,47.3744,8.5411
Constantine,36.35,6.6
Nam Định,20.42,106.1683
Eslāmshahr,35.5386,51.2228
Rājshāhi,24.3667,88.6
Piraeus,37.943,23.6469
Matadi,-5.8167,13.4833
Zebediela,-24.31,29.27
Shah Latif Town,24.8806,67.1625
Tanbei,35.088,112.951
Londrina,-23.31,-51.1628
Ado-Ekiti,7.6211,5.2214
Bonita Springs,26.3558,-81.7859
Esenler,41.0339,28.8903
Sochi,43.5853,39.7203
Santiago de Cuba,20.0217,-75.8294
Rodriguez,14.72,121.12
Chauddagram,23.2244,91.3731
San Nicolás de los Garza,25.75,-100.2833
Taoyuan District,24.9913,121.3143
Kissimmee,28.3041,-81.4169
Baisha,29.4896,119.337
Ndjili,-4.4089,15.3775
Mathura,27.4925,77.6736
Meicheng,30.631,116.581
Lembok,-8.565,116.351
Korhogo,9.4578,-5.6294
Pasay City,14.5439,120.995
Beipiao,41.801,120.771
Jiannan,31.3333,104.2
Halifax,44.6475,-63.5906
Fujisawa,35.35,139.4667
Augusta,33.3645,-82.0708
Ulan-Ude,51.8333,107.6
Springfield,42.1155,-72.5395
Laval,45.5833,-73.75
Oakland,37.7904,-122.2166
Jinchang,38.5214,102.188
Sunch’ŏn,39.4167,125.9333
Nehe,48.4833,124.8833
Kursk,51.7167,36.1833
Sāngli,16.853,74.583
Lobito,-12.35,13.5464
Jeju,33.513,126.523
Zhuangyuan,37.3056,120.829
Davangere,14.4666,75.9242
Jian’ou,27.0333,118.3167
Machida,35.5542,139.4431
Winston-Salem,36.1029,-80.261
Sanghar,26.0442,68.9536
Chang’an,29.4768,113.4504
Al Marāghah,26.6998,31.6046
Bandung,-6.912,107.6097
Shahe,36.8549,114.5033
Calicut,11.2588,75.7804
Windhoek,-22.57,17.0836
Joinvile,-26.3039,-48.8458
Ismailia,30.5833,32.2667
Cusco,-13.525,-71.9722
Veracruz,19.1903,-96.1533
Sokoto,13.0833,5.25
Kashiwa,35.8676,139.9758
Al Bājūr,30.4305,31.0368
Yan’an Beilu,44.0144,87.2674
Mothīhāri,26.65,84.9167
Aomori,40.8228,140.7469
Tepic,21.5083,-104.8931
Akola,20.7,77
Mandaluyong City,14.58,121.03
Aves,41.3703,-8.4101
Sihŭng,37.3799,126.8029
Burco,9.5221,45.5336
Tver,56.8625,35.9242
Xalapa,19.54,-96.9275
Buenaventura,3.8772,-77.0267
London,42.9836,-81.2497
Piracicaba,-22.7252,-47.6493
Tétouan,35.5667,-5.3667
Yogyakarta,-7.8014,110.3644
Ciudad Bolívar,8.1219,-63.55
Skopje,41.9961,21.4317
Beining,41.6,121.8
Toyota,35.0824,137.1563
Daloa,6.89,-6.45
Uijeongbu,37.7486,127.0389
Hpa-An,16.8906,97.6333
Laohekou,32.359,111.684
Rahimyar Khan,28.42,70.3
Ugep,5.8,8.0833
Thái Nguyên,21.6,105.85
Seremban,2.7105,101.94
Kayapınar,37.95,40.1667
Campina Grande,-7.2306,-35.881100000000004
Xicheng,23.3667,103.15
Kowloon City,22.3282,114.1916
Santos,-23.9608,-46.3339
Tirana,41.3272,19.8186
Kushtia,23.9,89.12
El Obeid,13.1833,30.2167
Mauá,-23.6678,-46.4608
Xingren,25.435,105.1862
Takamatsu,34.35,134.05
Stockton,37.9765,-121.3109
Ajdābiyā,30.77,20.22
Callao,-12.0522,-77.1392
Awsīm,30.1222,31.1333
Shinagawa-ku,35.6,139.7333
Paju,37.8667,126.8
Beylikdüzü,41.0011,28.6419
Việt Trì,21.3,105.4333
Santa Rosa,14.32,121.12
Nagqu,31.476,92.051
Bettiah,26.8014,84.5028
Jhang City,31.2694,72.3161
Fujin,47.25,132.0333
Altındağ,39.9636,32.9033
Yuanping,38.731,112.711
Talā,30.6798,30.9436
Ţalkhā,31.0592,31.3767
Boa Vista,2.82,-60.6719
Banjul,13.4581,-16.5786
Jayapura,-2.533,140.717
Toyama,36.6959,137.2137
Sanandaj,35.3114,46.9961
Khon Kaen,16.4333,102.8333
Linghai,41.1667,121.35
Shorāpur,16.52,76.76
Koumassi,5.2972,-3.9675
Durham,35.9792,-78.9022
Tinnevelly,8.7136,77.7567
Pasto,1.2078,-77.2772
Chattanooga,35.066,-85.2481
Bellary,15.1,76.9167
Bhāgalpur,25.25,87
Danjiangkou,32.5401,111.5131
Kisumu,-0.1,34.75
Zhangjiakou Shi Xuanhua Qu,40.5944,115.0243
Maringá,-23.425,-51.9389
Manampizha,9.2972,76.65
Kocasinan,38.7333,35.4833
Mataram,-8.5833,116.1167
Magnitogorsk,53.3833,59.0333
Greenville,34.8354,-82.3646
Zhijiang,30.426,111.761
Zaria,11.0667,7.7
Lancaster,40.042,-76.3012
Fenyang,37.2616,111.7699
Syracuse,43.0407,-76.1437
Biñan,14.33,121.08
Gebze,40.8,29.4333
Shashemenē,7.2,38.6
Fangting,31.127,104.167
Shulan,44.4059,126.9655
Wanyuan,31.9833,107.9667
Jiexiu,37.027,111.917
Hat Yai,7.0167,100.4667
Bağlar,37.9167,40.1833
Sham Shui Po,22.3307,114.1622
Santa Fe,-31.6333,-60.7
Delhi Cantonment,28.6,77.1333
Cumaná,10.4564,-64.1675
Fayetteville,36.0714,-94.1661
Barura,23.3683,91.0484
Kumi,36.1195,128.3444
Nagasaki,32.7447,129.8736
